,type,lon,lat,geometry
3911,food,41.962562,45.040763,POINT (41.962562 45.040763)
3912,food,41.9264325,45.0154062,POINT (41.9264325 45.0154062)
3913,food,47.509869,42.957618,POINT (47.509869 42.957618)
3914,food,44.6392858,43.0530555,POINT (44.6392858 43.0530555)
3915,food,44.683604,43.035589,POINT (44.683604 43.035589)
3916,food,44.6413594,43.0433485,POINT (44.6413594 43.0433485)
3917,food,43.1395817,44.2115246,POINT (43.1395817 44.2115246)
3918,food,43.1394609,44.2112331,POINT (43.1394609 44.2112331)
3919,bank,43.1351261,44.2025214,POINT (43.1351261 44.2025214)
3920,food,43.1393279,44.2101028,POINT (43.1393279 44.2101028)
3921,food,43.1364048,44.2053361,POINT (43.1364048 44.2053361)
3922,food,43.0652809,44.0375175,POINT (43.0652809 44.0375175)
3923,food,46.5603225,42.4520121,POINT (46.5603225 42.4520121)
3924,bank,42.1753134,45.2197294,POINT (42.1753134 45.2197294)
3925,food,44.6817148,43.035334,POINT (44.6817148 43.035334)
3926,atm,43.085466,44.0867566,POINT (43.085466 44.0867566)
3927,food,44.6549887,43.0544462,POINT (44.6549887 43.0544462)
3928,atm,46.9632775,42.3872566,POINT (46.9632775 42.3872566)
3929,food,42.7127436,43.9002325,POINT (42.7127436 43.9002325)
3930,food,47.8074948,41.3549006,POINT (47.8074948 41.3549006)
3931,food,42.4788617,43.2657356,POINT (42.4788617 43.2657356)
3932,hospital,42.5144854,43.2552913,POINT (42.5144854 43.2552913)
3933,food,42.5102797,43.2573463,POINT (42.5102797 43.2573463)
3934,food,42.5153209,43.2563037,POINT (42.5153209 43.2563037)
3935,food,42.5145686,43.2564849,POINT (42.5145686 43.2564849)
3936,food,42.5229049,43.2447631,POINT (42.5229049 43.2447631)
3937,food,42.4590669,43.3152909,POINT (42.4590669 43.3152909)
3938,food,42.5218615,43.2533378,POINT (42.5218615 43.2533378)
3939,food,42.5178355,43.2521911,POINT (42.5178355 43.2521911)
3940,food,42.5179374,43.2543048,POINT (42.5179374 43.2543048)
3941,school,42.8440094,44.8343391,POINT (42.8440094 44.8343391)
3942,hospital,42.5170343,43.2561206,POINT (42.5170343 43.2561206)
3943,food,46.8277007,42.7440725,POINT (46.8277007 42.7440725)
3944,school,45.9442107,42.2730758,POINT (45.9442107 42.2730758)
3945,school,45.9231005,42.3444177,POINT (45.9231005 42.3444177)
3946,bank,42.1750548,45.2199479,POINT (42.1750548 45.2199479)
3947,atm,42.0097513,45.1373869,POINT (42.0097513 45.1373869)
3948,atm,42.0098257,45.1373382,POINT (42.0098257 45.1373382)
3949,food,47.8624954,42.5757798,POINT (47.8624954 42.5757798)
3950,food,48.2461584,42.0879696,POINT (48.2461584 42.0879696)
3951,food,42.4600355,43.2742054,POINT (42.4600355 43.2742054)
3952,food,42.7171355,43.9099033,POINT (42.7171355 43.9099033)
3953,food,41.9021427,43.7687732,POINT (41.9021427 43.7687732)
3954,food,43.0787716,44.0363457,POINT (43.0787716 44.0363457)
3955,food,43.0788555,44.0363376,POINT (43.0788555 44.0363376)
3956,food,44.806415,43.1693688,POINT (44.806415 43.1693688)
3957,food,42.6742935,43.6979628,POINT (42.6742935 43.6979628)
3958,hospital,44.6850895,43.0356786,POINT (44.6850895 43.0356786)
3959,food,44.7582359,43.2268677,POINT (44.7582359 43.2268677)
3960,food,44.6370887,42.7967238,POINT (44.6370887 42.7967238)
3961,food,44.8045288,43.1632201,POINT (44.8045288 43.1632201)
3962,food,47.5225905,42.9735892,POINT (47.5225905 42.9735892)
3963,food,42.7316316,43.9081331,POINT (42.7316316 43.9081331)
3964,hospital,44.6763399,43.0070795,POINT (44.6763399 43.0070795)
3965,food,48.289818,42.0615589,POINT (48.289818 42.0615589)
3966,office,45.5460452,42.7139929,POINT (45.5460452 42.7139929)
3967,bank,47.1229572,42.8260039,POINT (47.1229572 42.8260039)
3968,food,46.9272302,42.6414461,POINT (46.9272302 42.6414461)
3969,food,47.5706857,42.7083333,POINT (47.5706857 42.7083333)
3970,kgarden,47.5577262,42.708531,POINT (47.5577262 42.708531)
3971,food,47.5569279,42.708426,POINT (47.5569279 42.708426)
3972,kgarden,47.5568478,42.7083496,POINT (47.5568478 42.7083496)
3973,food,47.5542574,42.7088248,POINT (47.5542574 42.7088248)
3974,atm,42.8592646,44.0437705,POINT (42.8592646 44.0437705)
3975,food,47.5580249,42.6963097,POINT (47.5580249 42.6963097)
3976,food,47.5586879,42.7082527,POINT (47.5586879 42.7082527)
3977,food,46.8695363,42.6870607,POINT (46.8695363 42.6870607)
3978,food,46.7277698,42.5555927,POINT (46.7277698 42.5555927)
3979,food,43.0504368,44.031401,POINT (43.0504368 44.031401)
3980,food,43.0639478,44.039685,POINT (43.0639478 44.039685)
3981,hospital,43.0629392,44.0382078,POINT (43.0629392 44.0382078)
3982,food,43.0386668,43.4614623,POINT (43.0386668 43.4614623)
3983,food,42.9915854,43.4621265,POINT (42.9915854 43.4621265)
3984,atm,42.8691288,44.0512293,POINT (42.8691288 44.0512293)
3985,bank,42.8606543,44.0404797,POINT (42.8606543 44.0404797)
3986,atm,42.880904,44.0449311,POINT (42.880904 44.0449311)
3987,bank,42.8503454,44.0405417,POINT (42.8503454 44.0405417)
3988,food,44.6808345,43.0306395,POINT (44.6808345 43.0306395)
3989,food,45.7250544,43.3290871,POINT (45.7250544 43.3290871)
3990,kgarden,45.7213958,43.3273092,POINT (45.7213958 43.3273092)
3991,gov_building,43.4990707,43.683106,POINT (43.4990707 43.683106)
3992,college,45.6915475,43.3249758,POINT (45.6915475 43.3249758)
3993,food,41.9509539,44.642892,POINT (41.9509539 44.642892)
3994,food,43.0650667,44.0355455,POINT (43.0650667 44.0355455)
3995,school,44.5752701,43.4937359,POINT (44.5752701 43.4937359)
3996,food,47.5104859,42.979529,POINT (47.5104859 42.979529)
3997,food,44.6425635,43.0341899,POINT (44.6425635 43.0341899)
3998,food,41.9731125,44.6394565,POINT (41.9731125 44.6394565)
3999,food,41.280514,43.5619281,POINT (41.280514 43.5619281)
4000,food,43.0789088,44.0749872,POINT (43.0789088 44.0749872)
4001,hospital,42.8887435,44.0544405,POINT (42.8887435 44.0544405)
4002,office,44.6953813,43.0710364,POINT (44.6953813 43.0710364)
4003,food,44.0140344,43.7578009,POINT (44.0140344 43.7578009)
4004,food,44.0208166,43.7567284,POINT (44.0208166 43.7567284)
4005,food,44.0141745,43.7596528,POINT (44.0141745 43.7596528)
4006,railway,44.0111787,44.8912199,POINT (44.0111787 44.8912199)
4007,food,44.6045718,43.2019638,POINT (44.6045718 43.2019638)
4008,office,42.0137245,45.0526928,POINT (42.0137245 45.0526928)
4009,atm,41.9600728,45.0361041,POINT (41.9600728 45.0361041)
4010,food,42.0335074,45.1500968,POINT (42.0335074 45.1500968)
4011,food,48.2927704,42.0723801,POINT (48.2927704 42.0723801)
4012,food,41.2307393,43.5242954,POINT (41.2307393 43.5242954)
4013,food,41.9825546,45.0408687,POINT (41.9825546 45.0408687)
4014,food,44.5243184,43.1110003,POINT (44.5243184 43.1110003)
4015,atm,42.0336639,45.1506664,POINT (42.0336639 45.1506664)
4016,food,42.5215285,43.2519609,POINT (42.5215285 43.2519609)
4017,food,42.5148122,43.2567261,POINT (42.5148122 43.2567261)
4018,food,42.5160863,43.2561255,POINT (42.5160863 43.2561255)
4019,food,41.8953597,43.8156891,POINT (41.8953597 43.8156891)
4020,food,41.7516776,43.4998078,POINT (41.7516776 43.4998078)
4021,food,41.7516554,43.499787,POINT (41.7516554 43.499787)
4022,food,41.7516732,43.4998152,POINT (41.7516732 43.4998152)
4023,food,43.0648378,44.0370534,POINT (43.0648378 44.0370534)
4024,food,42.522269,43.2451407,POINT (42.522269 43.2451407)
4025,kgarden,42.843014,44.0392988,POINT (42.843014 44.0392988)
4026,office,46.5632886,43.088583,POINT (46.5632886 43.088583)
4027,school,46.5700842,43.0875657,POINT (46.5700842 43.0875657)
4028,school,46.5695329,43.0877835,POINT (46.5695329 43.0877835)
4029,kgarden,46.5696485,43.0882035,POINT (46.5696485 43.0882035)
4030,hospital,46.5689167,43.0883376,POINT (46.5689167 43.0883376)
4031,kgarden,46.5734864,43.0879811,POINT (46.5734864 43.0879811)
4032,food,46.569141,43.0876912,POINT (46.569141 43.0876912)
4033,food,46.5773429,43.0907478,POINT (46.5773429 43.0907478)
4034,school,46.5778849,43.0935699,POINT (46.5778849 43.0935699)
