,type,lon,lat,geometry
29246,food,37.7091225,55.7822667,POINT (37.7091225 55.7822667)
29247,atm,33.2867855,54.1520526,POINT (33.2867855 54.1520526)
29248,bank,33.2866873,54.1520397,POINT (33.2866873 54.1520397)
29249,food,37.5798696,55.7935807,POINT (37.5798696 55.7935807)
29250,office,37.5518951,55.4137972,POINT (37.5518951 55.4137972)
29251,bank,37.6186144,55.7376055,POINT (37.6186144 55.7376055)
29252,bank,37.6177266,55.7397173,POINT (37.6177266 55.7397173)
29253,food,37.7737905,55.7038389,POINT (37.7737905 55.7038389)
29254,food,37.5949922,54.1850573,POINT (37.5949922 54.1850573)
29255,food,37.7793718,55.7881885,POINT (37.7793718 55.7881885)
29256,bank,37.774876,55.7944336,POINT (37.774876 55.7944336)
29257,food,37.7793911,55.7881725,POINT (37.7793911 55.7881725)
29258,food,38.4525727,55.7837493,POINT (38.4525727 55.7837493)
29259,food,37.2896388,55.4657485,POINT (37.2896388 55.4657485)
29260,kgarden,37.6330007,55.8012686,POINT (37.6330007 55.8012686)
29261,railway,37.384817,55.6572454,POINT (37.384817 55.6572454)
29262,railway,37.4513867,55.6836848,POINT (37.4513867 55.6836848)
29263,food,39.6084855,52.6029029,POINT (39.6084855 52.6029029)
29264,office,37.4451862,55.8554701,POINT (37.4451862 55.8554701)
29265,office,37.8718717,55.6282015,POINT (37.8718717 55.6282015)
29266,bank,37.6222214,55.8210463,POINT (37.6222214 55.8210463)
29267,food,37.6175219,55.827346,POINT (37.6175219 55.827346)
29268,food,37.6314045,55.7471682,POINT (37.6314045 55.7471682)
29269,food,37.6336724,55.7477056,POINT (37.6336724 55.7477056)
29270,office,39.8705484,57.631082,POINT (39.8705484 57.631082)
29271,office,39.0206044,51.6916534,POINT (39.0206044 51.6916534)
29272,office,39.0206175,51.6916422,POINT (39.0206175 51.6916422)
29273,office,37.6101627,55.7341855,POINT (37.6101627 55.7341855)
29274,food,37.6221832,55.7000526,POINT (37.6221832 55.7000526)
29275,office,34.4349086,53.2217609,POINT (34.4349086 53.2217609)
29276,office,37.6469474,55.7323034,POINT (37.6469474 55.7323034)
29277,food,38.4549724,55.857479,POINT (38.4549724 55.857479)
29278,atm,39.5032845,50.9824513,POINT (39.5032845 50.9824513)
29279,atm,39.5086819,50.9791157,POINT (39.5086819 50.9791157)
29280,food,37.4143001,55.9652519,POINT (37.4143001 55.9652519)
29281,food,41.4695616,52.7125422,POINT (41.4695616 52.7125422)
29282,food,41.4600888,52.7160694,POINT (41.4600888 52.7160694)
29283,food,41.4526127,52.7208078,POINT (41.4526127 52.7208078)
29284,food,38.1754776,56.2997584,POINT (38.1754776 56.2997584)
29285,food,38.1358613,56.3029371,POINT (38.1358613 56.3029371)
29286,railway,35.9567298,51.648453,POINT (35.9567298 51.648453)
29287,railway,35.5845129,51.6488291,POINT (35.5845129 51.6488291)
29288,food,36.2598158,54.5117757,POINT (36.2598158 54.5117757)
29289,kgarden,37.5442436,55.9258361,POINT (37.5442436 55.9258361)
29290,food,37.8573192,55.7522795,POINT (37.8573192 55.7522795)
29291,food,37.857928,55.7524004,POINT (37.857928 55.7524004)
29292,kgarden,38.0156488,54.9825029,POINT (38.0156488 54.9825029)
29293,food,37.9710389,55.6932208,POINT (37.9710389 55.6932208)
29294,food,33.1083205,57.150945,POINT (33.1083205 57.150945)
29295,atm,37.2970049,55.4682608,POINT (37.2970049 55.4682608)
29296,food,37.4077445,55.7993934,POINT (37.4077445 55.7993934)
29297,bank,37.4074843,55.7994341,POINT (37.4074843 55.7994341)
29298,food,41.5894075,52.1787894,POINT (41.5894075 52.1787894)
29299,bank,37.7533503,55.7124239,POINT (37.7533503 55.7124239)
29300,food,37.7520039,55.7124088,POINT (37.7520039 55.7124088)
29301,food,37.7502767,55.7148293,POINT (37.7502767 55.7148293)
29302,railway,39.1764029,51.671962,POINT (39.1764029 51.671962)
29303,food,37.5819297,55.7968387,POINT (37.5819297 55.7968387)
29304,office,39.1907387,51.7089195,POINT (39.1907387 51.7089195)
29305,railway,34.4954529,52.8212365,POINT (34.4954529 52.8212365)
29306,food,39.0644682,55.3698874,POINT (39.0644682 55.3698874)
29307,food,37.2979944,55.4879893,POINT (37.2979944 55.4879893)
29308,food,36.7023357,57.7916003,POINT (36.7023357 57.7916003)
29309,office,37.391826,54.8962771,POINT (37.391826 54.8962771)
29310,office,39.2201466,51.6883527,POINT (39.2201466 51.6883527)
29311,food,37.509457,55.805078,POINT (37.509457 55.805078)
29312,food,37.6527192,55.7091754,POINT (37.6527192 55.7091754)
29313,food,35.9157828,56.8420418,POINT (35.9157828 56.8420418)
29314,railway,39.6020196,52.5602885,POINT (39.6020196 52.5602885)
29315,food,37.6471176,54.1990777,POINT (37.6471176 54.1990777)
29316,food,37.6381241,55.8744622,POINT (37.6381241 55.8744622)
29317,food,38.1461,56.3223605,POINT (38.1461 56.3223605)
29318,office,37.605813,55.5789216,POINT (37.605813 55.5789216)
29319,school,40.1746523,58.1925028,POINT (40.1746523 58.1925028)
29320,school,40.1715946,58.1919543,POINT (40.1715946 58.1919543)
29321,food,37.6923638,55.7772704,POINT (37.6923638 55.7772704)
29322,office,37.5666814,55.8047904,POINT (37.5666814 55.8047904)
29323,office,37.421919,55.729777,POINT (37.421919 55.729777)
29324,office,37.7836026,55.7926099,POINT (37.7836026 55.7926099)
29325,office,37.5751557,55.4174592,POINT (37.5751557 55.4174592)
29326,office,37.6060404,55.5788397,POINT (37.6060404 55.5788397)
29327,food,37.5985193,55.7301007,POINT (37.5985193 55.7301007)
29328,railway,41.1492913,54.3345334,POINT (41.1492913 54.3345334)
29329,office,37.8058994,56.0008326,POINT (37.8058994 56.0008326)
29330,food,37.5791155,55.7856324,POINT (37.5791155 55.7856324)
29331,kgarden,33.2211484,57.097411,POINT (33.2211484 57.097411)
29332,college,38.1314568,56.3130259,POINT (38.1314568 56.3130259)
29333,food,37.8177711,55.8089591,POINT (37.8177711 55.8089591)
29334,bank,37.785988,55.718752,POINT (37.785988 55.718752)
29335,college,37.3408536,55.6848148,POINT (37.3408536 55.6848148)
29336,food,37.7494662,55.6263101,POINT (37.7494662 55.6263101)
29337,food,37.7453206,55.6343289,POINT (37.7453206 55.6343289)
29338,office,37.4544893,55.8050882,POINT (37.4544893 55.8050882)
29339,office,37.7088938,55.789156,POINT (37.7088938 55.789156)
29340,food,37.7488589,55.6339157,POINT (37.7488589 55.6339157)
29341,food,37.5934197,55.7879475,POINT (37.5934197 55.7879475)
