,type,lon,lat,geometry
2649,food,33.4148507,69.0761301,POINT (33.4148507 69.0761301)
2650,atm,33.045214,68.9531733,POINT (33.045214 68.9531733)
2651,food,40.3398647,64.5361206,POINT (40.3398647 64.5361206)
2652,bank,57.156764,65.1278905,POINT (57.156764 65.1278905)
2653,bank,30.4894098,60.1116761,POINT (30.4894098 60.1116761)
2654,food,46.6351847,61.250131,POINT (46.6351847 61.250131)
2655,food,30.1261686,59.5808761,POINT (30.1261686 59.5808761)
2656,hospital,46.685165,61.2761318,POINT (46.685165 61.2761318)
2657,bank,30.3764167,59.9273042,POINT (30.3764167 59.9273042)
2658,railway,32.9453023,59.7165157,POINT (32.9453023 59.7165157)
2659,railway,32.5907734,59.8457304,POINT (32.5907734 59.8457304)
2660,railway,33.0777579,59.661199,POINT (33.0777579 59.661199)
2661,bank,63.7826724,67.5821213,POINT (63.7826724 67.5821213)
2662,office,30.3317307,60.0150286,POINT (30.3317307 60.0150286)
2663,office,30.3272258,60.0143579,POINT (30.3272258 60.0143579)
2664,office,30.3317118,60.0150605,POINT (30.3317118 60.0150605)
2665,office,30.3274431,60.0143885,POINT (30.3274431 60.0143885)
2666,food,37.9387823,59.1509978,POINT (37.9387823 59.1509978)
2667,food,40.5990211,64.5351113,POINT (40.5990211 64.5351113)
2668,atm,30.3853512,59.9946791,POINT (30.3853512 59.9946791)
2669,food,30.4140568,59.8629806,POINT (30.4140568 59.8629806)
2670,bank,30.3310474,60.0490408,POINT (30.3310474 60.0490408)
2671,atm,32.8154864,68.8174624,POINT (32.8154864 68.8174624)
2672,atm,32.8107751,68.8115022,POINT (32.8107751 68.8115022)
2673,atm,32.815882,68.8166475,POINT (32.815882 68.8166475)
2674,food,30.2683937,59.9862713,POINT (30.2683937 59.9862713)
2675,school,30.3252239,60.007204,POINT (30.3252239 60.007204)
2676,railway,32.4955641,59.8767351,POINT (32.4955641 59.8767351)
2677,bank,31.0626135,59.7573626,POINT (31.0626135 59.7573626)
2678,bank,39.8932662,59.2211555,POINT (39.8932662 59.2211555)
2679,railway,33.9534651,59.5542556,POINT (33.9534651 59.5542556)
2680,railway,33.7775804,59.5871714,POINT (33.7775804 59.5871714)
2681,railway,33.901378,59.5232761,POINT (33.901378 59.5232761)
2682,railway,33.8190461,59.4646453,POINT (33.8190461 59.4646453)
2683,railway,33.9404413,59.5357416,POINT (33.9404413 59.5357416)
2684,railway,33.632587,59.6135841,POINT (33.632587 59.6135841)
2685,railway,33.8514648,59.4308793,POINT (33.8514648 59.4308793)
2686,railway,33.8373011,59.3991448,POINT (33.8373011 59.3991448)
2687,railway,33.837409,59.3756087,POINT (33.837409 59.3756087)
2688,food,27.8482403,57.7051154,POINT (27.8482403 57.7051154)
2689,railway,34.4964716,59.5021743,POINT (34.4964716 59.5021743)
